timestamp,value
2014-11-09 10:00:00,15815
2014-11-09 10:30:00,18787
2014-11-09 11:00:00,18880
2014-11-09 11:30:00,19871
2014-11-09 12:00:00,20722
2014-11-09 12:30:00,21774
2014-11-09 13:00:00,21318
2014-11-09 13:30:00,20699
2014-11-09 14:00:00,20831
2014-11-09 14:30:00,20467
2014-11-09 15:00:00,20249
2014-11-09 15:30:00,20100
2014-11-09 16:00:00,18688
2014-11-09 16:30:00,17249
2014-11-09 17:00:00,18573
2014-11-09 17:30:00,19937
2014-11-09 18:00:00,20564
2014-11-09 18:30:00,20132
2014-11-09 19:00:00,19654
2014-11-09 19:30:00,18449
2014-11-09 20:00:00,17176
2014-11-09 20:30:00,17596
2014-11-09 21:00:00,16431
2014-11-09 21:30:00,15860
2014-11-09 22:00:00,15253
2014-11-09 22:30:00,13845
2014-11-09 23:00:00,11656
2014-11-09 23:30:00,9818
2014-11-10 00:00:00,7870
2014-11-10 00:30:00,6079
2014-11-10 01:00:00,4644
2014-11-10 01:30:00,3501
2014-11-10 02:00:00,2989
2014-11-10 02:30:00,2247
2014-11-10 03:00:00,1853
2014-11-10 03:30:00,1791
2014-11-10 04:00:00,2189
2014-11-10 04:30:00,2328
2014-11-10 05:00:00,2827
2014-11-10 05:30:00,4738
2014-11-10 06:00:00,6803
2014-11-10 06:30:00,11738
2014-11-10 07:00:00,14296
2014-11-10 07:30:00,17240
2014-11-10 08:00:00,17657
2014-11-10 08:30:00,17904
2014-11-10 09:00:00,17705
2014-11-10 09:30:00,16814
2014-11-10 10:00:00,15908
2014-11-10 10:30:00,15545
2014-11-10 11:00:00,15119
2014-11-10 11:30:00,16241
2014-11-10 12:00:00,16354
2014-11-10 12:30:00,16002
2014-11-10 13:00:00,15560
2014-11-10 13:30:00,16855
2014-11-10 14:00:00,17292
2014-11-10 14:30:00,17780
2014-11-10 15:00:00,18467
2014-11-10 15:30:00,17048
2014-11-10 16:00:00,15386
2014-11-10 16:30:00,15329
2014-11-10 17:00:00,17444
2014-11-10 17:30:00,19765
2014-11-10 18:00:00,22418
2014-11-10 18:30:00,22794
2014-11-10 19:00:00,23094
2014-11-10 19:30:00,22197
2014-11-10 20:00:00,21796
2014-11-10 20:30:00,20849
2014-11-10 21:00:00,21169
2014-11-10 21:30:00,20613
2014-11-10 22:00:00,20734
2014-11-10 22:30:00,17540
2014-11-10 23:00:00,15189
2014-11-10 23:30:00,12879
2014-11-11 00:00:00,10511
2014-11-11 00:30:00,7509
2014-11-11 01:00:00,6277
2014-11-11 01:30:00,4622
2014-11-11 02:00:00,3785
2014-11-11 02:30:00,2970
2014-11-11 03:00:00,2332
2014-11-11 03:30:00,2166
2014-11-11 04:00:00,2179
2014-11-11 04:30:00,2040
2014-11-11 05:00:00,2278
2014-11-11 05:30:00,3860
2014-11-11 06:00:00,5517
2014-11-11 06:30:00,9569
2014-11-11 07:00:00,12272
2014-11-11 07:30:00,16460
2014-11-11 08:00:00,16976
2014-11-11 08:30:00,17823
2014-11-11 09:00:00,17655
2014-11-11 09:30:00,16946
2014-11-11 10:00:00,15846
2014-11-11 10:30:00,15835
2014-11-11 11:00:00,15442
2014-11-11 11:30:00,16069
2014-11-11 12:00:00,15966
2014-11-11 12:30:00,15584
2014-11-11 13:00:00,15384
2014-11-11 13:30:00,15909
2014-11-11 14:00:00,16140
2014-11-11 14:30:00,16337
2014-11-11 15:00:00,16381
2014-11-11 15:30:00,15196
2014-11-11 16:00:00,13003
2014-11-11 16:30:00,12213
2014-11-11 17:00:00,15103
2014-11-11 17:30:00,18301
2014-11-11 18:00:00,20626
2014-11-11 18:30:00,22533
2014-11-11 19:00:00,22905
2014-11-11 19:30:00,22181
2014-11-11 20:00:00,21899
2014-11-11 20:30:00,21789
2014-11-11 21:00:00,22253
2014-11-11 21:30:00,22515
2014-11-11 22:00:00,21410
2014-11-11 22:30:00,19812
2014-11-11 23:00:00,17135
2014-11-11 23:30:00,13567
2014-11-12 00:00:00,10829
2014-11-12 00:30:00,7850
2014-11-12 01:00:00,6572
2014-11-12 01:30:00,4748
2014-11-12 02:00:00,3777
2014-11-12 02:30:00,3255
2014-11-12 03:00:00,2415
2014-11-12 03:30:00,2279
2014-11-12 04:00:00,2353
2014-11-12 04:30:00,2142
2014-11-12 05:00:00,2540
2014-11-12 05:30:00,4177
2014-11-12 06:00:00,6843
2014-11-12 06:30:00,11818
2014-11-12 07:00:00,15665
2014-11-12 07:30:00,19785
2014-11-12 08:00:00,19813
2014-11-12 08:30:00,19623
2014-11-12 09:00:00,18444
2014-11-12 09:30:00,17937
2014-11-12 10:00:00,16552
2014-11-12 10:30:00,17394
2014-11-12 11:00:00,16960
2014-11-12 11:30:00,18105
2014-11-12 12:00:00,17724
2014-11-12 12:30:00,16327
2014-11-12 13:00:00,16527
2014-11-12 13:30:00,17290
2014-11-12 14:00:00,18042
2014-11-12 14:30:00,18250
2014-11-12 15:00:00,17656
2014-11-12 15:30:00,16288
2014-11-12 16:00:00,13992
2014-11-12 16:30:00,12912
2014-11-12 17:00:00,16032
2014-11-12 17:30:00,18814
2014-11-12 18:00:00,21296
2014-11-12 18:30:00,23115
2014-11-12 19:00:00,23859
2014-11-12 19:30:00,24749
2014-11-12 20:00:00,23879
2014-11-12 20:30:00,23815
2014-11-12 21:00:00,24595
2014-11-12 21:30:00,24494
2014-11-12 22:00:00,24213
2014-11-12 22:30:00,22931
2014-11-12 23:00:00,20785
2014-11-12 23:30:00,17464
2014-11-13 00:00:00,13303
2014-11-13 00:30:00,10350
2014-11-13 01:00:00,7850
2014-11-13 01:30:00,5961
2014-11-13 02:00:00,5051
2014-11-13 02:30:00,3833
2014-11-13 03:00:00,3006
2014-11-13 03:30:00,2515
2014-11-13 04:00:00,2816
2014-11-13 04:30:00,2248
2014-11-13 05:00:00,2621
2014-11-13 05:30:00,4392
2014-11-13 06:00:00,7062
2014-11-13 06:30:00,12333
2014-11-13 07:00:00,15661
2014-11-13 07:30:00,19597
2014-11-13 08:00:00,20200
2014-11-13 08:30:00,19843
2014-11-13 09:00:00,19031
2014-11-13 09:30:00,18253
2014-11-13 10:00:00,17244
2014-11-13 10:30:00,17402
2014-11-13 11:00:00,17286
2014-11-13 11:30:00,18936
2014-11-13 12:00:00,18516
2014-11-13 12:30:00,17635
2014-11-13 13:00:00,17343
2014-11-13 13:30:00,19090
2014-11-13 14:00:00,19197
2014-11-13 14:30:00,19207
2014-11-13 15:00:00,18412
2014-11-13 15:30:00,16391
2014-11-13 16:00:00,13472
2014-11-13 16:30:00,12807
2014-11-13 17:00:00,16097
2014-11-13 17:30:00,19322
2014-11-13 18:00:00,21645
2014-11-13 18:30:00,22745
2014-11-13 19:00:00,24219
2014-11-13 19:30:00,25443
2014-11-13 20:00:00,25695
2014-11-13 20:30:00,25994
2014-11-13 21:00:00,26424
2014-11-13 21:30:00,25450
2014-11-13 22:00:00,24621
2014-11-13 22:30:00,23727
2014-11-13 23:00:00,22503
2014-11-13 23:30:00,20709
2014-11-14 00:00:00,17932
2014-11-14 00:30:00,14668
2014-11-14 01:00:00,11986
2014-11-14 01:30:00,9213
2014-11-14 02:00:00,7202
2014-11-14 02:30:00,5552
2014-11-14 03:00:00,5023
2014-11-14 03:30:00,3900
2014-11-14 04:00:00,4039
2014-11-14 04:30:00,2987
2014-11-14 05:00:00,3090
2014-11-14 05:30:00,4737
2014-11-14 06:00:00,7102
2014-11-14 06:30:00,12268
2014-11-14 07:00:00,15903
2014-11-14 07:30:00,20015
2014-11-14 08:00:00,20432
2014-11-14 08:30:00,20735
2014-11-14 09:00:00,19149
2014-11-14 09:30:00,18665
2014-11-14 10:00:00,17992
2014-11-14 10:30:00,17773
2014-11-14 11:00:00,17786
2014-11-14 11:30:00,18128
2014-11-14 12:00:00,18355
2014-11-14 12:30:00,17629
2014-11-14 13:00:00,17104
2014-11-14 13:30:00,18151
2014-11-14 14:00:00,18892
2014-11-14 14:30:00,19540
2014-11-14 15:00:00,18557
2014-11-14 15:30:00,16263
2014-11-14 16:00:00,14668
2014-11-14 16:30:00,13473
2014-11-14 17:00:00,16747
2014-11-14 17:30:00,20594
2014-11-14 18:00:00,23151
2014-11-14 18:30:00,25446
2014-11-14 19:00:00,27196
2014-11-14 19:30:00,26881
2014-11-14 20:00:00,25994
2014-11-14 20:30:00,25879
2014-11-14 21:00:00,26301
2014-11-14 21:30:00,27136
2014-11-14 22:00:00,26940
2014-11-14 22:30:00,26834
2014-11-14 23:00:00,26960
2014-11-14 23:30:00,26107
2014-11-15 00:00:00,25034
2014-11-15 00:30:00,24103
2014-11-15 01:00:00,22682
2014-11-15 01:30:00,20630
2014-11-15 02:00:00,19226
2014-11-15 02:30:00,16555
2014-11-15 03:00:00,14088
2014-11-15 03:30:00,12491
2014-11-15 04:00:00,10208
2014-11-15 04:30:00,5853
2014-11-15 05:00:00,4019
2014-11-15 05:30:00,3477
2014-11-15 06:00:00,3582
2014-11-15 06:30:00,4936
2014-11-15 07:00:00,5272
2014-11-15 07:30:00,7427
2014-11-15 08:00:00,8646
2014-11-15 08:30:00,12313
2014-11-15 09:00:00,13426
2014-11-15 09:30:00,17040
2014-11-15 10:00:00,16811
2014-11-15 10:30:00,19069
2014-11-15 11:00:00,19423
2014-11-15 11:30:00,21552
2014-11-15 12:00:00,21685
2014-11-15 12:30:00,22380
2014-11-15 13:00:00,21954
2014-11-15 13:30:00,21926
2014-11-15 14:00:00,21851
2014-11-15 14:30:00,22014
2014-11-15 15:00:00,22075
2014-11-15 15:30:00,20936
2014-11-15 16:00:00,18358
2014-11-15 16:30:00,15289
2014-11-15 17:00:00,17742
2014-11-15 17:30:00,21769
2014-11-15 18:00:00,24058
2014-11-15 18:30:00,26029
2014-11-15 19:00:00,27266
2014-11-15 19:30:00,26817
2014-11-15 20:00:00,25049
2014-11-15 20:30:00,23713
2014-11-15 21:00:00,23324
2014-11-15 21:30:00,23970
2014-11-15 22:00:00,26325
2014-11-15 22:30:00,26139
2014-11-15 23:00:00,27312
2014-11-15 23:30:00,28114
2014-11-16 00:00:00,26651
2014-11-16 00:30:00,25212
2014-11-16 01:00:00,24273
2014-11-16 01:30:00,22665
2014-11-16 02:00:00,21069
2014-11-16 02:30:00,18803
2014-11-16 03:00:00,16590
2014-11-16 03:30:00,14414
2014-11-16 04:00:00,12228
2014-11-16 04:30:00,7230
2014-11-16 05:00:00,4624
2014-11-16 05:30:00,3594
2014-11-16 06:00:00,3332
2014-11-16 06:30:00,4083
2014-11-16 07:00:00,4416
2014-11-16 07:30:00,5214
2014-11-16 08:00:00,6429
2014-11-16 08:30:00,8898
2014-11-16 09:00:00,10911
2014-11-16 09:30:00,13475
2014-11-16 10:00:00,15157
2014-11-16 10:30:00,18595
2014-11-16 11:00:00,19233
2014-11-16 11:30:00,20372
2014-11-16 12:00:00,21847
2014-11-16 12:30:00,21695
2014-11-16 13:00:00,21880
2014-11-16 13:30:00,21047
2014-11-16 14:00:00,21107
2014-11-16 14:30:00,20602
2014-11-16 15:00:00,19817
2014-11-16 15:30:00,19310
2014-11-16 16:00:00,18479
2014-11-16 16:30:00,16296
2014-11-16 17:00:00,17751
2014-11-16 17:30:00,19230
2014-11-16 18:00:00,19883
2014-11-16 18:30:00,19768
2014-11-16 19:00:00,18931
2014-11-16 19:30:00,17936
2014-11-16 20:00:00,16360
2014-11-16 20:30:00,16885
2014-11-16 21:00:00,16000
2014-11-16 21:30:00,14902
2014-11-16 22:00:00,13707
2014-11-16 22:30:00,13406
2014-11-16 23:00:00,12021
2014-11-16 23:30:00,11115
2014-11-17 00:00:00,8317
2014-11-17 00:30:00,5887
2014-11-17 01:00:00,4464
2014-11-17 01:30:00,3425
2014-11-17 02:00:00,2961
2014-11-17 02:30:00,2328
2014-11-17 03:00:00,2020
2014-11-17 03:30:00,1764
2014-11-17 04:00:00,2139
2014-11-17 04:30:00,2296
2014-11-17 05:00:00,2960
2014-11-17 05:30:00,5121
2014-11-17 06:00:00,7871
2014-11-17 06:30:00,11902
2014-11-17 07:00:00,14583
2014-11-17 07:30:00,17190
2014-11-17 08:00:00,18725
2014-11-17 08:30:00,18822
2014-11-17 09:00:00,17992
2014-11-17 09:30:00,17210
2014-11-17 10:00:00,15940
2014-11-17 10:30:00,17094
2014-11-17 11:00:00,15247
2014-11-17 11:30:00,16676
2014-11-17 12:00:00,16895
2014-11-17 12:30:00,17205
2014-11-17 13:00:00,17634
2014-11-17 13:30:00,18189
2014-11-17 14:00:00,19319
2014-11-17 14:30:00,18757
2014-11-17 15:00:00,17239
2014-11-17 15:30:00,14885
2014-11-17 16:00:00,13577
2014-11-17 16:30:00,13513
2014-11-17 17:00:00,15864
2014-11-17 17:30:00,18502
2014-11-17 18:00:00,20313
2014-11-17 18:30:00,20674
2014-11-17 19:00:00,21079
2014-11-17 19:30:00,21433
2014-11-17 20:00:00,20590
2014-11-17 20:30:00,19515
2014-11-17 21:00:00,20194
2014-11-17 21:30:00,19251
2014-11-17 22:00:00,18436
2014-11-17 22:30:00,16099
2014-11-17 23:00:00,14985
2014-11-17 23:30:00,11612
2014-11-18 00:00:00,9828
